,sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,quarter,country_iso,admin1_name,admin1_iso,admin2_name,taxon,cohort_admin1_year,cohort_admin1_month,cohort_admin1_quarter,cohort_admin2_year,cohort_admin2_month,cohort_admin2_quarter
127,VBS85334,TZ_KAT_35,Joel Odero,Tanzania,Vikonge,2022,3,-6.091,30.936,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Katavi,TZ-28,Mpanda,funestus,TZ-28_fune_2022,TZ-28_fune_2022_03,TZ-28_fune_2022_Q1,TZ-28_Mpanda_fune_2022,TZ-28_Mpanda_fune_2022_03,TZ-28_Mpanda_fune_2022_Q1
128,VBS85335,TZ_KAT_34,Joel Odero,Tanzania,Vikonge,2022,3,-6.091,30.936,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Katavi,TZ-28,Mpanda,funestus,TZ-28_fune_2022,TZ-28_fune_2022_03,TZ-28_fune_2022_Q1,TZ-28_Mpanda_fune_2022,TZ-28_Mpanda_fune_2022_03,TZ-28_Mpanda_fune_2022_Q1
129,VBS85336,TZ_KAT_33,Joel Odero,Tanzania,Vikonge,2022,3,-6.091,30.936,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Katavi,TZ-28,Mpanda,funestus,TZ-28_fune_2022,TZ-28_fune_2022_03,TZ-28_fune_2022_Q1,TZ-28_Mpanda_fune_2022,TZ-28_Mpanda_fune_2022_03,TZ-28_Mpanda_fune_2022_Q1
130,VBS85337,TZ_KAT_32,Joel Odero,Tanzania,Vikonge,2022,3,-6.091,30.936,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Katavi,TZ-28,Mpanda,funestus,TZ-28_fune_2022,TZ-28_fune_2022_03,TZ-28_fune_2022_Q1,TZ-28_Mpanda_fune_2022,TZ-28_Mpanda_fune_2022_03,TZ-28_Mpanda_fune_2022_Q1
131,VBS85338,TZ_KAT_31,Joel Odero,Tanzania,Vikonge,2022,3,-6.091,30.936,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Katavi,TZ-28,Mpanda,funestus,TZ-28_fune_2022,TZ-28_fune_2022_03,TZ-28_fune_2022_Q1,TZ-28_Mpanda_fune_2022,TZ-28_Mpanda_fune_2022_03,TZ-28_Mpanda_fune_2022_Q1
132,VBS85339,TZ_LND_34,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00261,1.3,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
133,VBS85340,TZ_LND_33,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00261,1.3,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
134,VBS85341,TZ_LND_32,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00261,1.3,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
135,VBS85342,TZ_LND_31,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00261,1.3,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
136,VBS85343,TZ_LND_30,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00261,1.3,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
137,VBS85344,TZ_LND_29,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00261,1.3,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
138,VBS85345,TZ_LND_28,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00261,1.3,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
139,VBS85346,TZ_LND_27,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00261,1.3,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
140,VBS85347,TZ_LND_26,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00261,1.3,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
141,VBS85348,TZ_KAG_42,Joel Odero,Tanzania,Byeju,2022,1,-1.08,31.376,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Kagera,TZ-05,Missenyi,funestus,TZ-05_fune_2022,TZ-05_fune_2022_01,TZ-05_fune_2022_Q1,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022_01,TZ-05_Missenyi_fune_2022_Q1
142,VBS85349,TZ_KAG_41,Joel Odero,Tanzania,Byeju,2022,1,-1.08,31.376,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Kagera,TZ-05,Missenyi,funestus,TZ-05_fune_2022,TZ-05_fune_2022_01,TZ-05_fune_2022_Q1,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022_01,TZ-05_Missenyi_fune_2022_Q1
143,VBS85350,TZ_MTW_50,Joel Odero,Tanzania,Mahurunga,2022,10,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00261,1.3,4,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022_10,TZ-17_fune_2022_Q4,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022_10,TZ-17_Mtwara_fune_2022_Q4
144,VBS85351,TZ_MTW_49,Joel Odero,Tanzania,Mahurunga,2022,10,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00261,1.3,4,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022_10,TZ-17_fune_2022_Q4,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022_10,TZ-17_Mtwara_fune_2022_Q4
145,VBS85352,TZ_MTW_48,Joel Odero,Tanzania,Mahurunga,2022,10,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00261,1.3,4,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022_10,TZ-17_fune_2022_Q4,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022_10,TZ-17_Mtwara_fune_2022_Q4
146,VBS85353,TZ_LND_25,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00261,1.3,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
147,VBS85354,TZ_LND_24,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00261,1.3,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
148,VBS85355,TZ_LND_23,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00261,1.3,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
149,VBS85356,TZ_LND_22,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00261,1.3,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
150,VBS85357,TZ_LND_21,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00261,1.3,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
151,VBS85358,TZ_TNG_36,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
152,VBS85359,TZ_TNG_35,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
153,VBS85360,TZ_TNG_34,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
154,VBS85361,TZ_TNG_33,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
155,VBS85362,TZ_TNG_32,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
156,VBS85363,TZ_TNG_31,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
157,VBS85364,TZ_TNG_30,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
158,VBS85365,TZ_TNG_29,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
159,VBS85366,TZ_TNG_27,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
160,VBS85367,TZ_TNG_26,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
161,VBS85368,TZ_TNG_25,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
162,VBS85369,TZ_TNG_24,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
163,VBS85370,TZ_TNG_22,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
164,VBS85371,TZ_TNG_21,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
165,VBS85372,TZ_DOM_36,Joel Odero,Tanzania,Mpwapwa,2022,5,-6.272,36.377,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
166,VBS85373,TZ_DOM_35,Joel Odero,Tanzania,Mpwapwa,2022,5,-6.272,36.377,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
167,VBS85374,TZ_DOM_34,Joel Odero,Tanzania,Mpwapwa,2022,5,-6.272,36.377,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
168,VBS85375,TZ_DOM_33,Joel Odero,Tanzania,Mpwapwa,2022,5,-6.272,36.377,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
169,VBS85376,TZ_DOM_32,Joel Odero,Tanzania,Mpwapwa,2022,5,-6.272,36.377,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
170,VBS85378,TZ_DOM_29,Joel Odero,Tanzania,Mpwapwa,2022,5,-6.272,36.377,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
171,VBS85379,TZ_DOM_28,Joel Odero,Tanzania,Mpwapwa,2022,5,-6.272,36.377,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
172,VBS85380,TZ_DOM_27,Joel Odero,Tanzania,Mpwapwa,2022,5,-6.272,36.377,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
173,VBS85381,TZ_DOM_26,Joel Odero,Tanzania,Mpwapwa,2022,5,-6.272,36.377,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
174,VBS85382,TZ_DOM_25,Joel Odero,Tanzania,Mpwapwa,2022,5,-6.272,36.377,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
175,VBS85384,TZ_DOM_23,Joel Odero,Tanzania,Mpwapwa,2022,5,-6.272,36.377,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
176,VBS85385,TZ_DOM_22,Joel Odero,Tanzania,Mpwapwa,2022,5,-6.272,36.377,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
177,VBS85386,TZ_DOM_21,Joel Odero,Tanzania,Mpwapwa,2022,5,-6.272,36.377,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
178,VBS85387,TZ_RUV_44,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
179,VBS85388,TZ_RUV_43,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
180,VBS85389,TZ_RUV_42,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
181,VBS85390,TZ_RUV_41,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
182,VBS85391,TZ_RUV_40,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
183,VBS85392,TZ_RUV_39,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
184,VBS85393,TZ_RUV_38,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
185,VBS85394,TZ_RUV_37,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
186,VBS85395,TZ_RUV_36,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
187,VBS85396,TZ_RUV_35,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
188,VBS85397,TZ_RUV_34,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
189,VBS85398,TZ_RUV_33,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
190,VBS85399,TZ_RUV_32,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
191,VBS85400,TZ_RUV_31,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
192,VBS85401,TZ_RUV_30,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
